         * /home/20ec3038/esim-workspace/conversionff/conversionff.cir
         Transient Analysis  Wed Oct  5 11:15:09  2022
--------------------------------------------------------------------------------
Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
307	2.173031e-07	1.761106e-05	2.040274e-05	-6.69477e-05	
308	2.173072e-07	1.793659e-05	1.952883e-05	-6.43876e-05	
309	2.173153e-07	1.473613e-05	1.533353e-05	-5.51028e-05	
310	2.173317e-07	1.286130e-05	1.135579e-05	-4.41795e-05	
311	2.173644e-07	7.347079e-06	5.242585e-06	-2.52985e-05	
312	2.174172e-07	4.582596e-06	2.555708e-06	-1.32563e-05	
313	2.174790e-07	1.177788e-06	1.350317e-06	-4.96907e-06	
314	2.175636e-07	1.542858e-06	1.016616e-06	-3.75643e-06	
315	2.176877e-07	-2.04781e-07	5.133182e-07	-6.82101e-07	
316	2.178734e-07	9.542557e-07	4.775158e-07	-1.74536e-06	
317	2.181964e-07	-4.62304e-07	1.187906e-07	4.911399e-07	
318	2.188424e-07	7.443127e-07	1.901220e-07	-8.92050e-07	
319	2.198145e-07	-5.89639e-07	-3.60730e-08	7.966598e-07	
320	2.213285e-07	6.771117e-07	1.239457e-07	-8.49848e-07	
321	2.242889e-07	-6.27678e-07	-7.47605e-08	8.211160e-07	
322	2.291936e-07	6.538483e-07	1.009897e-07	-8.36127e-07	
323	2.381793e-07	-6.39642e-07	-8.68375e-08	8.278960e-07	
324	2.501000e-07	6.474542e-07	9.469659e-08	-8.32456e-07	
325	2.501100e-07	5.147133e-05	4.586704e-05	1.347785e-04	
326	2.501300e-07	4.671375e-05	4.211545e-05	1.743716e-04	
327	2.501537e-07	2.902488e-05	2.604596e-05	1.856959e-04	
328	2.501789e-07	1.363689e-05	8.684825e-06	1.659909e-04	
329	2.502000e-07	-1.10074e-05	-2.27918e-05	1.529792e-04	
330	2.502018e-07	-5.68147e-05	-5.51708e-05	7.357211e-05	
331	2.502055e-07	-5.10619e-05	-4.77461e-05	6.478049e-05	
332	2.502128e-07	-4.15626e-05	-3.59445e-05	5.775233e-05	
333	2.502275e-07	-2.81600e-05	-2.11075e-05	3.997097e-05	
334	2.502569e-07	-1.14340e-05	-5.33659e-06	2.444657e-05	
335	2.502861e-07	-6.61633e-06	-3.85284e-06	1.363102e-05	
336	2.503000e-07	-4.38670e-06	-4.47511e-07	1.303027e-05	
337	2.503044e-07	-4.43576e-06	-1.60970e-06	1.140034e-05	
338	2.503132e-07	-3.78592e-06	-1.37291e-06	1.015049e-05	
339	2.503308e-07	-2.75703e-06	-9.96113e-07	8.209092e-06	
340	2.503661e-07	-1.45800e-06	-6.68889e-07	5.575058e-06	
341	2.504365e-07	-3.40800e-07	-3.91608e-07	3.092422e-06	
342	2.505774e-07	9.459784e-08	-2.50536e-07	1.525786e-06	
343	2.507694e-07	-5.48369e-08	-1.33141e-07	1.075123e-06	
344	2.510971e-07	7.805311e-08	-6.34525e-08	2.675034e-07	

Index   time            a2#branch_1_0   a4#branch_1_0   v1#branch       
--------------------------------------------------------------------------------
345	2.517523e-07	-7.21296e-08	4.249768e-09	1.370404e-07	
346	2.522569e-07	7.316189e-08	-8.61691e-09	-1.05563e-07	
347	2.522621e-07	2.532404e-06	-3.63260e-05	1.815905e-05	
348	2.522726e-07	1.198357e-06	-4.05824e-05	2.146623e-05	
349	2.522936e-07	6.680530e-07	-4.59857e-05	2.554747e-05	
350	2.523356e-07	2.604072e-07	-5.31351e-05	2.818638e-05	
351	2.524027e-07	1.472139e-07	-6.06789e-05	2.760850e-05	
352	2.524757e-07	-2.35129e-06	-5.62763e-05	2.227167e-05	
353	2.525538e-07	-1.71034e-06	-5.01516e-05	1.002151e-05	
